S13,small,"(82.65805603981406, 141.87986356278108)","(90.65805603981406, 149.87986356278108)"
S14,small,"(60.129633052161125, 171.9600858794578)","(68.12963305216113, 179.9600858794578)"
S15,small,"(50.77551728590755, 158.43675567436887)","(58.77551728590755, 166.43675567436887)"
S16,small,"(104.64597522681508, 0.056686222801058506)","(112.64597522681508, 8.056686222801059)"
S17,small,"(67.11670230683026, 6.35860389684397)","(75.11670230683026, 14.35860389684397)"
S18,small,"(70.99271717405725, 170.13019539212155)","(78.99271717405725, 178.13019539212155)"
S19,small,"(34.695649745603525, 157.27022719659752)","(42.695649745603525, 165.27022719659752)"
S20,small,"(147.46314561586962, 107.31717468522208)","(155.46314561586962, 115.31717468522208)"
S21,small,"(107.6508124895315, 169.21507605187324)","(115.6508124895315, 177.21507605187324)"
S22,small,"(150.02241108325418, 72.16080489231254)","(158.02241108325418, 80.16080489231254)"
S23,small,"(35.436581687509104, 24.806227997995403)","(43.436581687509104, 32.80622799799541)"
S24,small,"(134.0961271520733, 35.70936987611115)","(142.0961271520733, 43.70936987611115)"
S25,small,"(130.7282180827916, 140.3113148433167)","(138.7282180827916, 148.3113148433167)"
S26,small,"(44.3202700952463, 59.498026172167826)","(52.3202700952463, 67.49802617216783)"
S27,small,"(32.43749912589794, 72.99900661845697)","(40.43749912589794, 80.99900661845697)"
S28,small,"(137.35584527102628, 64.20611639169985)","(145.35584527102628, 72.20611639169985)"
S29,small,"(141.8416119440664, 156.2682502470862)","(149.8416119440664, 164.2682502470862)"
S30,small,"(46.18349626822884, 70.3236037700717)","(54.18349626822884, 78.3236037700717)"
S31,small,"(38.53376817828577, 48.79301584700593)","(46.53376817828577, 56.79301584700593)"
S32,small,"(94.62806581261363, 2.6306361561697647)","(102.62806581261363, 10.630636156169764)"
S33,small,"(149.12786093809586, 91.08922540218377)","(157.12786093809586, 99.08922540218377)"
S34,small,"(72.68468329656757, 26.633194719533815)","(80.68468329656757, 34.63319471953382)"
S35,small,"(99.39009436192632, 112.26866892098384)","(107.39009436192632, 120.26866892098384)"
M0,medium,"(72.34574607670602, 40.01637073372431)","(83.34574607670602, 47.01637073372431)"
M1,medium,"(36.22800359956498, 146.8192937733912)","(47.22800359956498, 153.8192937733912)"
M2,medium,"(104.19340109482465, 88.40036807992885)","(115.19340109482465, 95.40036807992885)"
M3,medium,"(125.04185777073762, 20.671464058058305)","(136.04185777073764, 27.671464058058305)"
M4,medium,"(34.19137865718409, 116.1755505506013)","(45.19137865718409, 123.1755505506013)"
M5,medium,"(148.9580305983358, 37.00054817373563)","(159.9580305983358, 44.00054817373563)"
M6,medium,"(57.26588961854752, 142.2034027263804)","(68.26588961854752, 149.2034027263804)"
M7,medium,"(127.77729995292623, 50.93537976698681)","(138.77729995292623, 57.93537976698681)"
M8,medium,"(115.76092318262877, 7.870890851634375)","(126.76092318262877, 14.870890851634375)"
M9,medium,"(34.624177306254275, 7.716349699169079)","(45.624177306254275, 14.71634969916908)"
M10,medium,"(124.78256961709054, 100.76977491781798)","(135.78256961709053, 107.76977491781798)"
M11,medium,"(111.5781369220363, 74.77021224683475)","(122.5781369220363, 81.77021224683475)"
M12,medium,"(130.49544174337728, 75.63864442558987)","(141.49544174337728, 82.63864442558987)"
M13,medium,"(80.05738014344168, 71.71096056964696)","(91.05738014344168, 78.71096056964696)"
M14,medium,"(97.28641424224061, 71.33161990283539)","(108.28641424224061, 78.33161990283539)"
L0,large,"(50.9883277703457, 97.9056416598403)","(62.9883277703457, 107.9056416598403)"
L1,large,"(103.62289164679802, 55.064650840463436)","(115.62289164679802, 65.06465084046343)"
L2,large,"(64.75614454294306, 56.43346660584487)","(76.75614454294306, 66.43346660584487)"
L3,large,"(75.88220187844361, 94.73558142536325)","(87.88220187844361, 104.73558142536325)"
L4,large,"(141, 123)","(153, 133)"
L5,large,"(108, 36)","(120, 46)"
L6,large,"(87, 21)","(99, 31)"
L7,large,"(143.14213046324633, 6.824619732418119)","(155.14213046324633, 16.82461973241812)"
L8,large,"(146, 12)","(158, 22)"
60,2,23860410.0,5
S0,small,"(83.62756133034824, 108.66678100434817)","(91.62756133034824, 116.66678100434817)"
S1,small,"(13.106425817031663, 56.89913949285415)","(21.106425817031663, 64.89913949285415)"
S2,small,"(50.29910003017249, 171.4262920095425)","(58.29910003017249, 179.4262920095425)"
S3,small,"(96.76194812098007, 165.18622277183408)","(104.76194812098007, 173.18622277183408)"
S4,small,"(39.20141908974258, 26.42401706983774)","(47.20141908974258, 34.42401706983774)"
S5,small,"(64.40866316007842, 170.18118077008646)","(72.40866316007842, 178.18118077008646)"
S6,small,"(70.9879947078314, 110.48995710894773)","(78.9879947078314, 118.48995710894773)"
S7,small,"(104.10464655644613, 76.71377305581541)","(112.10464655644613, 84.71377305581541)"
S8,small,"(30.07817241021837, 106.72095369271425)","(38.07817241021837, 114.72095369271425)"
S9,small,"(49.27144256688944, 157.68844122016486)","(57.27144256688944, 165.68844122016486)"
S10,small,"(87.96190167731352, 55.4706948004976)","(95.96190167731352, 63.4706948004976)"
S11,small,"(116.11688627558543, 53.87651201211777)","(124.11688627558543, 61.87651201211777)"
S12,small,"(127.48146201769022, 95.03099378220755)","(135.4814620176902, 103.03099378220755)"
S13,small,"(48.168673346819716, 56.863491038263504)","(56.168673346819716, 64.8634910382635)"
S14,small,"(35.70409338064576, 41.0377703353844)","(43.70409338064576, 49.0377703353844)"
S15,small,"(77.77517000895544, 67.67961139066045)","(85.77517000895544, 75.67961139066045)"
S16,small,"(81.54483667510803, 77.93271788658306)","(89.54483667510803, 85.93271788658306)"
S17,small,"(38.490773354449416, 14.837032149706666)","(46.490773354449416, 22.837032149706666)"
S18,small,"(74.01256686856756, 22.595384615835954)","(82.01256686856756, 30.595384615835954)"
S19,small,"(142.34754745914648, 50.04454644540281)","(150.34754745914648, 58.04454644540281)"
S20,small,"(53.04815928426706, 115.29022085126724)","(61.04815928426706, 123.29022085126724)"
S21,small,"(115.99816478797226, 164.0386863914874)","(123.99816478797226, 172.0386863914874)"
S22,small,"(30.058534078151546, 56.75849961398382)","(38.058534078151546, 64.75849961398382)"
S23,small,"(92.62477205041179, 9.468207929168678)","(100.62477205041179, 17.468207929168678)"
S24,small,"(2.191474913911822, 78.00330401905488)","(10.191474913911822, 86.00330401905488)"
S25,small,"(130.96300040273516, 60.0072856419537)","(138.96300040273516, 68.0072856419537)"
S26,small,"(116.10053418236744, 75.85905587830932)","(124.10053418236744, 83.85905587830932)"
S27,small,"(102.7839359447759, 63.8648391806304)","(110.7839359447759, 71.8648391806304)"
S28,small,"(69.846968719076, 144.35005550992446)","(77.846968719076, 152.35005550992446)"
S29,small,"(51.89805703310369, 14.586445639785651)","(59.89805703310369, 22.58644563978565)"
S30,small,"(86.35210068388375, 165.35652059337647)","(94.35210068388375, 173.35652059337647)"
S31,small,"(70.49383022984009, 86.47864172233282)","(78.49383022984009, 94.47864172233282)"
S32,small,"(53.618800225416955, 69.02495249796353)","(61.618800225416955, 77.02495249796353)"
S33,small,"(66.80796272094294, 72.40721144687721)","(74.80796272094294, 80.40721144687721)"
S34,small,"(127.91300939649635, 41.13487052121529)","(135.91300939649636, 49.13487052121529)"
S35,small,"(58.37255853711417, 1.2139255353573577)","(66.37255853711417, 9.213925535357358)"
M0,medium,"(6.928067394102703, 98.40286208713782)","(17.928067394102705, 105.40286208713782)"
M1,medium,"(76.0769711389108, 132.82119876675318)","(87.0769711389108, 139.82119876675318)"
M2,medium,"(33.19804237810944, 3.2907303030548505)","(44.19804237810944, 10.29073030305485)"
M3,medium,"(132, 116)","(143, 123)"
M4,medium,"(146.01550841428573, 33.689865125335345)","(157.01550841428573, 40.689865125335345)"
M5,medium,"(52.250852044014884, 140.59502656773356)","(63.250852044014884, 147.59502656773356)"
M6,medium,"(98.66288056421843, 116.46519220428982)","(109.66288056421843, 123.46519220428982)"
M7,medium,"(77.48890120331097, 122.63790693507669)","(88.48890120331097, 129.63790693507667)"
M8,medium,"(91.71492131779695, 127.5948865092571)","(102.71492131779695, 134.5948865092571)"
M9,medium,"(92.97283731614453, 41.92043754784892)","(103.97283731614453, 48.92043754784892)"
M10,medium,"(60.623848545818795, 158.02876820639904)","(71.62384854581879, 165.02876820639904)"
M11,medium,"(16.498269231849118, 117.56179142335104)","(27.498269231849118, 124.56179142335104)"
M12,medium,"(116.7149045033123, 130.79980567269752)","(127.7149045033123, 137.79980567269752)"
M13,medium,"(49.40489089765047, 98.51450018968829)","(60.40489089765047, 105.51450018968829)"
M14,medium,"(58.63570075580116, 34.59083355447267)","(69.63570075580117, 41.59083355447267)"
L0,large,"(118, 147)","(130, 157)"
L1,large,"(142, 96)","(154, 106)"
L2,large,"(113.08398963445764, 2.1039127606470065)","(125.08398963445764, 12.103912760647006)"
L3,large,"(26.715963805014443, 80.14667044563204)","(38.71596380501444, 90.14667044563204)"
L4,large,"(64, 51)","(76, 61)"
L5,large,"(118, 25)","(130, 35)"
L6,large,"(134.515621254898, 75.87960016361272)","(146.515621254898, 85.87960016361272)"
L7,large,"(87.7292237291226, 146.6598085570892)","(99.7292237291226, 156.6598085570892)"
L8,large,"(84, 146)","(96, 156)"
60,2,24112140.0,5
S0,small,"(113.05338756118365, 166.68909004042817)","(121.05338756118365, 174.68909004042817)"
S1,small,"(88.1017148852415, 97.27416538564385)","(96.1017148852415, 105.27416538564385)"
S2,small,"(42.43985515704788, 13.490265669744133)","(50.43985515704788, 21.490265669744133)"
S3,small,"(87.10834935217699, 170.42816807299218)","(95.10834935217699, 178.42816807299218)"
S4,small,"(146.74984655500444, 50.738914184977304)","(154.74984655500444, 58.738914184977304)"
S5,small,"(77.80269000725234, 149.68106450953368)","(85.80269000725234, 157.68106450953368)"
S6,small,"(0.3785068599603427, 105.57300490044426)","(8.378506859960343, 113.57300490044426)"
S7,small,"(52.50085495627445, 123.52898277283026)","(60.50085495627445, 131.52898277283026)"
S8,small,"(108.46241762644561, 78.37122510359733)","(116.46241762644561, 86.37122510359733)"
S9,small,"(27.796359699031584, 64.17843785082941)","(35.79635969903158, 72.17843785082941)"
S10,small,"(115.8091748158968, 3.945158624501037)","(123.8091748158968, 11.945158624501037)"
S11,small,"(76.4590233052557, 25.79152256838328)","(84.4590233052557, 33.79152256838328)"
S12,small,"(123.91265907601392, 99.40972435392703)","(131.91265907601394, 107.40972435392703)"
S13,small,"(72.86194025341665, 165.10138211553144)","(80.86194025341665, 173.10138211553144)"
S14,small,"(47.64880106625486, 169.92602119863628)","(55.64880106625486, 177.92602119863628)"
S15,small,"(100.82615879544322, 130.2151884153484)","(108.82615879544322, 138.2151884153484)"
S16,small,"(56.648637667847666, 141.63755482705398)","(64.64863766784767, 149.63755482705398)"
S17,small,"(137.03509487073765, 34.36817639840992)","(145.03509487073765, 42.36817639840992)"
S18,small,"(133.67457013883515, 111.11899690674791)","(141.67457013883515, 119.11899690674791)"
S19,small,"(81.03173876024339, 75.98431689909151)","(89.03173876024339, 83.98431689909151)"
S20,small,"(77.81858907167428, 49.56796623916519)","(85.81858907167428, 57.56796623916519)"
S21,small,"(105.22646530748031, 6.128272909620656)","(113.22646530748031, 14.128272909620655)"
S22,small,"(93.02461809220095, 48.56783211386623)","(101.02461809220095, 56.56783211386623)"
S23,small,"(94.03488695465504, 20.6499667961009)","(102.03488695465504, 28.6499667961009)"
S24,small,"(69.03587345338146, 70.14963296919217)","(77.03587345338146, 78.14963296919217)"
S25,small,"(45.46511195576928, 135.46320192230743)","(53.46511195576928, 143.46320192230743)"
S26,small,"(102.63705899095447, 66.09811579144608)","(110.63705899095447, 74.09811579144608)"
S27,small,"(62.157255963558974, 46.04795050480399)","(70.15725596355898, 54.04795050480399)"
S28,small,"(149.31206254384014, 36.202132706973714)","(157.31206254384014, 44.202132706973714)"
S29,small,"(112.47026671584197, 156.1470550109814)","(120.47026671584197, 164.1470550109814)"
S30,small,"(17.693456457050186, 117.18226548209671)","(25.693456457050186, 125.18226548209671)"
S31,small,"(87.90695614014477, 33.11858015716233)","(95.90695614014477, 41.11858015716233)"
S32,small,"(54.975664485782595, 70.6580676731838)","(62.975664485782595, 78.6580676731838)"
S33,small,"(77.78613411133054, 134.8768595313561)","(85.78613411133054, 142.8768595313561)"
S34,small,"(124.0876147222649, 143.7313841264779)","(132.0876147222649, 151.7313841264779)"
S35,small,"(90.56452231150665, 64.7627366986788)","(98.56452231150665, 72.7627366986788)"
M0,medium,"(147.13698470688698, 63.40157436945885)","(158.13698470688698, 70.40157436945884)"
M1,medium,"(132.35146754909798, 49.50381567591838)","(143.35146754909798, 56.50381567591838)"
M2,medium,"(122.69461014674425, 126.55725841908456)","(133.69461014674425, 133.55725841908458)"
M3,medium,"(98.47436905106942, 171.01147390255352)","(109.47436905106942, 178.01147390255352)"
M4,medium,"(20.011149249780445, 81.30875744695241)","(31.011149249780445, 88.30875744695241)"
M5,medium,"(34.48883227046867, 90.82430502740559)","(45.48883227046867, 97.82430502740559)"
M6,medium,"(5.382444435360579, 75.1908118371051)","(16.38244443536058, 82.1908118371051)"
M7,medium,"(66.1139963746634, 87.02975291410048)","(77.1139963746634, 94.02975291410048)"
M8,medium,"(135.86799299761728, 95.2904161992911)","(146.86799299761728, 102.2904161992911)"
M9,medium,"(106.41814979786811, 93.63282090749344)","(117.41814979786811, 100.63282090749344)"
M10,medium,"(48.77620240888624, 100.78706743182191)","(59.77620240888624, 107.78706743182191)"
M11,medium,"(24.46162258331047, 101.42376844412085)","(35.46162258331047, 108.42376844412085)"
M12,medium,"(50.102996067143955, 90.47599814655952)","(61.102996067143955, 97.47599814655952)"
M13,medium,"(56.351714984861445, 32.93321644425604)","(67.35171498486145, 39.93321644425604)"
M14,medium,"(87.48316795139856, 4.13262047786918)","(98.48316795139856, 11.13262047786918)"
L0,large,"(38.31364290142099, 46.371756810988465)","(50.31364290142099, 56.371756810988465)"
L1,large,"(3.1313119804799534, 58.15234914199639)","(15.131311980479953, 68.15234914199638)"
L2,large,"(31.791305038969462, 116.985846135195)","(43.79130503896946, 126.985846135195)"
L3,large,"(147.81229972749261, 110.58254348117508)","(159.81229972749261, 120.58254348117508)"
L4,large,"(92, 150)","(104, 160)"
L5,large,"(71.46033002123092, 113.58935912055843)","(83.46033002123092, 123.58935912055843)"
L6,large,"(58.163731337398836, 3.9124346027328363)","(70.16373133739884, 13.912434602732837)"
L7,large,"(101.17319547953664, 109.44272964955694)","(113.17319547953664, 119.44272964955694)"
L8,large,"(128, 68)","(140, 78)"
60,2,23815830.0,5
S0,small,"(3.6534593532463173, 117.93396297833205)","(11.653459353246317, 125.93396297833205)"
S1,small,"(63.21247412451649, 164.23245463102646)","(71.21247412451649, 172.23245463102646)"
S2,small,"(105.72301857630946, 153.63078690712973)","(113.72301857630946, 161.63078690712973)"
S3,small,"(68.28978827533584, 103.84940422984131)","(76.28978827533584, 111.84940422984131)"
S4,small,"(25.476383467224895, 111.01357806793793)","(33.47638346722489, 119.01357806793793)"
S5,small,"(73.43095809077083, 167.02716315366234)","(81.43095809077083, 175.02716315366234)"
S6,small,"(1.8310810122559342, 75.41258612329514)","(9.831081012255934, 83.41258612329514)"
S7,small,"(71.5652392176206, 128.9310893772201)","(79.5652392176206, 136.9310893772201)"
S8,small,"(104.41181187466725, 167.08421820308575)","(112.41181187466725, 175.08421820308575)"
S9,small,"(74.89036604162858, 147.03165406576764)","(82.89036604162858, 155.03165406576764)"
S10,small,"(130.0268540474349, 79.79969031538566)","(138.0268540474349, 87.79969031538566)"
S11,small,"(47.82611105671961, 171.99766571820285)","(55.82611105671961, 179.99766571820285)"
S12,small,"(134.05600255844408, 99.98709577972501)","(142.05600255844408, 107.98709577972501)"
S13,small,"(69.30576920507123, 79.72942136695359)","(77.30576920507123, 87.72942136695359)"
S14,small,"(87.12012941450938, 162.56335443685467)","(95.12012941450938, 170.56335443685467)"
S15,small,"(36.679284899429064, 78.97470060355441)","(44.679284899429064, 86.97470060355441)"
